title,ratings_count,rating_score,region,source,clarity_specifies_location,clarity_specifies_core_activity,clarity_indicates_activity_format,clarity_specifies_key_transport,clarity_indicates_day_trip_origin,value_highlights_access_benefit,value_specifies_guidance,value_specifies_ticket_inclusion,value_mentions_food_drink,value_indicates_target_audience,experience_specifies_group_size,experience_highlights_time_benefit,experience_specifies_duration,experience_uses_hook_keywords,experience_highlights_unique_access,quality_free_of_errors,quality_uses_appropriate_caps,quality_free_of_contact_info,quality_free_of_price_info,quality_concise_and_scannable,processed
St. Louis Cemetery No. 1 Official Walking Tour,2985,4.6,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Deluxe Snorkel and Wildlife Cruise in Waikiki,227,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Secret Antelope Canyon and Horseshoe Bend Overlook,43,4.9,usa,viator,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Savannah Ghosts & Gravestones Trolley Tour,2177,3.9,usa,viator,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
New Orleans Food Walking Tour of the French Quarter with Small-Group Option,5166,4.8,usa,viator,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True
Miami Moonlit ATV Adventure: Explore Redland's Hidden Trails,364,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
"Pearl Harbor, Dole Plantation, and Polynesian Center from Waikiki",292,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Deluxe Na Pali Sunset Tour on the Lucky Lady,1254,4.7,usa,viator,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Big Bus DC: Hop-On Hop-Off Sightseeing Tour with 17 Stops,3452,3.5,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
"Key West Sunset Cruise: Dinner, Live Music & Drinks Included",1408,4.2,usa,viator,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
Private Doors-Off Kauai Helicopter: Ultimate Waterfalls & Canyons,1172,5.0,usa,viator,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True
New Orleans Swamp Tour Boat Adventure,1365,4.8,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Maui Luau: Gilligans' Island Luau in Kihei,838,4.2,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Kenai Fjords National Park Glacier & Wildlife Cruise,1343,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Secret Falls Kayak and Hike in Kauai,1065,4.8,usa,viator,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Guided Arizona Desert Tour by UTV - Centipede Tour,1091,4.9,usa,viator,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Central Park Pedicab Guided Tours,5132,5.0,usa,viator,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Original Sunset Cruise with Open Bar from Ka’anapali Beach,1119,4.8,usa,viator,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
Lower Antelope Canyon General Guided Tour,364,4.7,usa,viator,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Circle Line: New York City Statue of Liberty Super Express Cruise,2242,4.5,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Mendenhall Glacier Trolley Tour,271,4.4,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
"Grand Canyon, Antelope Canyon and Horseshoe Bend Day Tour",1563,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Night Monuments Tour with 8 Stops and Admission Ticket Upgrades,1985,4.6,usa,viator,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True
Calypso Queen Tropical Party Buffet Cruise,1829,4.3,usa,viator,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True
One-Hour Airboat Ride Near Orlando,521,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
Miami Sightseeing Cruise on a Luxury Yacht,316,3.3,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Juneau Wildlife Whale Watching,5617,5.0,usa,viator,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Kauai Deluxe Waterfall Safari: Helicopter Tour,770,4.9,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Mendenhall Glacier Visitor Center and Ultimate Whale Watch Combo,681,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Hanauma Bay Snorkeling,1009,4.4,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
DC Monuments and Capitol Hill Tour by Electric Cart,2498,4.8,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Emerald Cave Kayak Tour with Optional Las Vegas Transportation,2474,4.9,usa,viator,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
"Oahu's Ultimate Tour: Dole, Turtle Snorkel, & Nuuanu Pali Lookout",4526,4.6,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Peek-A-Boo Slot Canyon Tour UTV Adventure (Private),811,5.0,usa,viator,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True
Guided Arizona Desert Tour by ATV - Centipede Tour,1281,4.8,usa,viator,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Moana’s Sunset Cocktail Sail Along Oahu's Waikiki Coast,1876,4.9,usa,viator,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
Admission to Voyagers of the Pacific Luau,677,4.0,usa,viator,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
VENICE OF AMERICA TOUR!! Best of Fort Lauderdale over 30 years!!!,1656,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
Big Bus Las Vegas: Sightseeing Night Tour by Open-Top Bus,3227,4.1,usa,viator,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
9/11 Memorial Museum Admission Ticket,5782,4.7,usa,viator,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
Naples Sightseeing Boat Tour,946,4.6,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Big Bus NYC: Hop-On Hop-Off Sightseeing Tour by Open-top Bus,4375,3.5,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Half-Day Raft and Snorkel Adventure to Na Pali,1467,4.8,usa,viator,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
New York City Mafia and Local Food Tour led by NYPD Guides,751,4.9,usa,viator,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True
Volcanoes National Park Safari,470,4.7,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Miami: 2 Hour Private Yacht Cruise with Champagne,442,4.8,usa,viator,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,True
Koloa Zipline in Kauai,5566,5.0,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Grand Canyon West with Hoover Dam Stop and Optional Skywalk,3794,4.6,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
New Orleans Small-Group Haunted History Carriage Tour,1878,4.6,usa,viator,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True
Phoenix Morning Hot Air Balloon Ride,1911,4.8,usa,viator,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Kualoa Ranch: Movie Sites and Ranch Tour,1465,4.6,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Award Winning 3-Hour Hoover Dam Small Group Mini Tour from Vegas,4243,4.9,usa,viator,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True
Alcatraz San Francisco Bay Cruise with Night Option,870,4.2,usa,viator,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
New Orleans City Sightseeing Hop-On Hop-Off Bus Tour,4537,4.3,usa,viator,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
8-Line Zipline Adventure on Oahu's North Shore,3306,5.0,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Palm Springs Aerial Tramway Admission Ticket,1482,4.4,usa,viator,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
Washington DC by Moonlight Electric Cart Tour,2309,4.8,usa,viator,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Grand Canyon West Rim Helicopter Tour with Champagne Toast,878,4.6,usa,viator,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True
The DC Cherry Blossom Tour,111,4.5,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Washington DC Monuments by Moonlight Tour by Trolley,3713,4.6,usa,viator,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Muir Woods & Sausalito (Return by Bus or Ferry),4833,4.4,usa,viator,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Entire Kauai Airplane Tour with All Window Seats,1712,4.8,usa,viator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Key Largo Two Reef Snorkel Tour - All Snorkel Equipment Included!,1097,4.9,usa,viator,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True
Oahu Submarine Scooter Adventure,2090,4.8,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
Florida Everglades Airboat Tour and Wild Florida Admission with Optional Lunch,2352,4.8,usa,viator,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True
3.5 Hour Crowd-Skipping Whale Tour in Juneau Alaska,918,4.9,usa,viator,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
"Kayak Antelope Canyon and hike, at Lake Powell",155,4.6,usa,viator,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Most Popular 3hr Manatee Swim Tour + In-Water Guide!,2441,4.9,usa,viator,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True
